,City,Country,Lat,Lng,Max Temp,Humidity,Date,Cloudiness,Wind Speed
1275,mar del plata,AR,-45.04778388360921,-49.41704340239349,,,-9223372036854775808,,
1276,harrismith,ZA,-28.769931318431077,29.473839648904715,69.26,66.0,1512286161,0.0,3.96
1277,clyde river,CA,73.50830408383914,-63.43208739409157,,,-9223372036854775808,,
1278,saint-philippe,RE,-53.60032730609591,65.23726063434006,,,-9223372036854775808,,
1279,atuona,PF,-14.748105956931866,-131.9177622734587,,,-9223372036854775808,,
1280,vila do maio,CV,12.459627716556682,-20.790383633351922,,,-9223372036854775808,,
1281,alofi,NU,-22.23506726689355,-171.3543000514944,,,-9223372036854775808,,
1282,manavgat,TR,36.859668288500586,31.7750330202189,57.2,76.0,1512283800,0.0,4.7
1283,hilo,US,22.52366937758333,-148.3041749352872,,,-9223372036854775808,,
1284,dubbo,AU,-31.633090807698878,147.07762640001278,66.2,55.0,1512284400,40.0,10.29
1285,sinnamary,GF,18.832953835822053,-44.61188219053622,79.34,100.0,1512286162,64.0,10.67
1286,klaksvik,FO,65.8555057039064,-5.853668909619756,,,-9223372036854775808,,
1287,newark,US,39.951809960163246,-82.2520644476656,42.8,82.0,1512284160,75.0,4.7
1288,iqaluit,CA,59.04780629279591,-73.68069516750563,,,-9223372036854775808,,
1289,deputatskiy,RU,71.74711594954337,142.8486679344893,-20.12,27.0,1512286162,36.0,2.84
1290,polewali,ID,-2.729791628293526,119.08126006412448,87.66,79.0,1512286163,8.0,8.21
1291,chuy,UY,-37.474239762591495,-50.517088684509474,,,-9223372036854775808,,
1292,albany,AU,-33.869263959308974,118.06532172148223,,,-9223372036854775808,,
1293,punta arenas,CL,-68.60596590414625,-99.53702345565722,,,-9223372036854775808,,
1294,san cristobal,EC,-0.7581520964555182,-85.17049454698918,,,-9223372036854775808,,
1295,ushuaia,AR,-51.27388116083241,-61.117614264552614,,,-9223372036854775808,,
1296,cherskiy,RU,75.53827404063148,161.05734164076114,,,-9223372036854775808,,
1297,bluff,NZ,-83.55828622132047,155.1099659315281,,,-9223372036854775808,,
1298,hofn,IS,66.37417089079858,-11.689797072790157,,,-9223372036854775808,,
1299,kodiak,US,59.58677688023113,-154.97538385144424,,,-9223372036854775808,,
1300,fairbanks,US,69.64689898660856,-143.7990346362713,12.2,92.0,1512284280,75.0,3.96
1301,tuktoyaktuk,CA,81.8565899642141,-134.27799822967702,,,-9223372036854775808,,
1302,hendek,TR,41.0542510123953,30.65345801784943,53.6,87.0,1512283800,0.0,3.96
1303,vidim,RU,55.38934427153089,102.54121289644519,3.38,62.0,1512286164,80.0,3.85
1304,dungarpur,IN,24.097352047730396,73.48946129042312,69.98,70.0,1512286164,88.0,4.97
1305,cape town,ZA,-64.74136722072942,-8.450707362544307,,,-9223372036854775808,,
1306,shieli,KZ,45.904835518728845,67.21785832139591,26.78,91.0,1512286165,68.0,3.18
1307,ushuaia,AR,-79.48002951088918,-42.83938377437562,,,-9223372036854775808,,
1308,katsuura,JP,21.87269680314772,155.38377157031664,,,-9223372036854775808,,
1309,illoqqortoormiut,GL,85.86962817246533,-28.666525840058455,,,-9223372036854775808,,
1310,foxton,NZ,-40.3547751107352,174.87224511128954,65.66,83.0,1512286165,0.0,14.7
1311,provideniya,RU,55.731553108568534,-170.9473159985686,,,-9223372036854775808,,
1312,jamestown,SH,-50.174370064205085,-15.379198676689043,,,-9223372036854775808,,
1313,tessalit,ML,19.553857095262487,-0.7014838329108102,,,-9223372036854775808,,
1314,vaini,TO,-20.244540588081293,-177.84388640604595,,,-9223372036854775808,,
1315,svetlogorsk,RU,66.48678664725995,88.87278455620253,29.07,96.0,1512286165,64.0,3.18
1316,mansa,ZM,-11.461436410177996,28.209783495858915,68.76,66.0,1512286166,0.0,4.41
1317,yar-sale,RU,78.27277798887079,70.02601629994837,,,-9223372036854775808,,
1318,saint-philippe,RE,-33.27992603522375,57.84402508393407,,,-9223372036854775808,,
1319,butaritari,KI,7.893672489585825,170.24895450742946,,,-9223372036854775808,,
1320,vaini,TO,-52.635004133040326,-168.18853040491422,,,-9223372036854775808,,
1321,saleaula,WS,-5.654083968613051,-172.64943688538247,,,-9223372036854775808,,
1322,punta arenas,CL,-74.82635142977466,-96.69200027996636,,,-9223372036854775808,,
1323,ponta do sol,CV,22.383862292784173,-26.27695962028514,,,-9223372036854775808,,
1324,taolanaro,MG,-82.39838879566538,66.73157545693746,,,-9223372036854775808,,
1325,jamestown,SH,-42.13729398552034,-11.279844348737726,,,-9223372036854775808,,
1326,chokurdakh,RU,72.76224290920052,150.07483246494212,,,-9223372036854775808,,
1327,plouzane,FR,48.4849922787767,-6.198865218621279,46.4,93.0,1512284400,75.0,3.36
1328,qaanaaq,GL,81.21030546792784,-73.15970621851265,,,-9223372036854775808,,
1329,baijiantan,CN,45.07017737327246,85.19661192317938,22.14,83.0,1512286167,64.0,5.3
1330,port elizabeth,ZA,-77.08114583904647,33.46749659845858,,,-9223372036854775808,,
1331,kodiak,US,49.79784739102425,-144.56605187188458,,,-9223372036854775808,,
1332,ushuaia,AR,-89.06249118650017,-44.616919359400185,,,-9223372036854775808,,
1333,bethel,US,50.12921724724134,-167.24978202900922,,,-9223372036854775808,,
1334,ribeira grande,PT,38.58861605146524,-38.1473738909788,,,-9223372036854775808,,
1335,cidreira,BR,-33.71315597020565,-45.188841558240455,,,-9223372036854775808,,
1336,bluff,NZ,-70.46118870982163,164.12861924282487,,,-9223372036854775808,,
1337,yellowknife,CA,85.23834017958623,-102.12189308500982,,,-9223372036854775808,,
1338,saint anthony,CA,52.42722763104459,-55.47599072072717,,,-9223372036854775808,,
1339,hobart,AU,-72.21264241033326,142.56185007903184,,,-9223372036854775808,,
1340,namatanai,PG,2.525558354918772,159.48888876014894,85.95,95.0,1512286168,36.0,14.58
1341,provideniya,RU,62.382446666993104,-172.18974512641205,,,-9223372036854775808,,
1342,baillif,GP,14.767133993143617,-64.20087423611702,75.2,88.0,1512284400,76.0,1.12
1343,luba,GQ,1.3765642988367972,6.724613236061657,80.6,83.0,1512284400,20.0,1.12
1344,meyungs,PW,10.887229465557553,134.1320777495339,,,-9223372036854775808,,
1345,port alfred,ZA,-74.41731189315388,40.77291284050861,,,-9223372036854775808,,
1346,tumannyy,RU,67.3590395466828,36.80984398759318,,,-9223372036854775808,,
1347,mar del plata,AR,-57.43496295606137,-43.07165221457518,,,-9223372036854775808,,
1348,port alfred,ZA,-59.18958394848969,35.711388171886455,,,-9223372036854775808,,
1349,sao jose de piranhas,BR,-7.170838899271757,-38.70273964622854,71.01,73.0,1512286169,12.0,9.44
1350,alibag,IN,18.462169940234773,71.62283330568675,96.8,40.0,1512284400,12.0,9.17
1351,chokurdakh,RU,82.05782749987895,155.43339785856438,,,-9223372036854775808,,
1352,port alfred,ZA,-75.60769847604683,40.41213213501257,,,-9223372036854775808,,
1353,tsihombe,MG,-33.59236003140967,43.58957098673619,,,-9223372036854775808,,
1354,torbay,CA,38.31626803904402,-42.94615417935009,,,-9223372036854775808,,
1355,tiksi,RU,86.31191449125237,129.69823012083833,,,-9223372036854775808,,
1356,arraial do cabo,BR,-55.090780522290494,-18.297063025658616,,,-9223372036854775808,,
1357,luderitz,NA,-29.015258889548434,4.302004444354452,,,-9223372036854775808,,
1358,ndioum,SN,16.504687168417433,-14.755879443685927,69.8,40.0,1512280800,0.0,2.24
1359,beringovskiy,RU,52.4534258027812,178.56154142978954,26.91,92.0,1512286171,36.0,6.64
1360,souillac,MU,-54.48444837091114,76.64823771833869,,,-9223372036854775808,,
1361,hermanus,ZA,-67.81804019828229,12.976499494805523,,,-9223372036854775808,,
1362,inongo,CD,-2.2275464122220114,20.016123265255146,74.61,94.0,1512286171,8.0,3.18
1363,tasiilaq,GL,85.82531605347029,-38.410547922714784,,,-9223372036854775808,,
1364,cabo san lucas,MX,8.175231756479633,-124.20397374394526,,,-9223372036854775808,,
1365,khaniotis,GR,39.881041340983984,23.740022015688254,58.77,95.0,1512286172,80.0,7.76
1366,tripoli,LY,33.323156525728294,13.610278872706289,48.2,49.0,1512284100,20.0,8.05
1367,tasiilaq,GL,68.97902898939739,-30.658394980430757,,,-9223372036854775808,,
1368,port alfred,ZA,-60.33611935153505,42.47331032050576,,,-9223372036854775808,,
1369,lompoc,US,28.603650167149,-122.73738206104144,,,-9223372036854775808,,
1370,broome,AU,-20.939621707166154,123.3140944142304,,,-9223372036854775808,,
1371,ushuaia,AR,-81.28176231302263,-46.26796572744908,,,-9223372036854775808,,
1372,smithers,CA,55.99620078702054,-126.48526389143743,17.6,92.0,1512284400,90.0,2.24
1373,bredasdorp,ZA,-75.33008895698464,24.745992388876346,,,-9223372036854775808,,
1374,rikitea,PF,-56.95673487815694,-125.55510505177267,,,-9223372036854775808,,
1375,tuktoyaktuk,CA,74.65468973237401,-127.9148055765395,,,-9223372036854775808,,
1376,coihaique,CL,-49.27183387857785,-79.31182451534025,,,-9223372036854775808,,
1377,black river,JM,17.13481213848624,-78.16457367749858,78.8,69.0,1512284400,20.0,8.05
1378,hermanus,ZA,-76.40793997613409,11.183155221210484,,,-9223372036854775808,,
1379,amga,RU,60.664184276730964,132.00761314765919,-31.32,0.0,1512286174,32.0,4.18
1380,barrow,US,85.2982889609577,-152.89097460122554,,,-9223372036854775808,,
1381,barrow,US,86.45970127090959,-163.48820420331162,,,-9223372036854775808,,
1382,coquimbo,CL,-30.381840628202298,-76.59214352234142,53.6,81.0,1512284400,0.0,5.82
1383,rikitea,PF,-28.32828610524922,-119.77988278949078,,,-9223372036854775808,,
1384,albany,AU,-62.08130164595117,122.3160143188046,,,-9223372036854775808,,
1385,jamestown,SH,-27.667854414473787,-21.223395399415068,,,-9223372036854775808,,
1386,jabiru,AU,-13.243648266454684,132.0354665544712,,,-9223372036854775808,,
1387,alofi,NU,-26.09781073447008,-167.69145654532102,,,-9223372036854775808,,
1388,cape town,ZA,-58.747948787790506,-11.435554645115047,,,-9223372036854775808,,
1389,cache creek,CA,50.93919119241659,-120.99181263228066,35.6,93.0,1512284820,90.0,2.39
1390,hobart,AU,-79.10835894306108,137.2686053245095,,,-9223372036854775808,,
1391,rikitea,PF,-25.199811558490808,-106.42007901353513,,,-9223372036854775808,,
1392,butaritari,KI,17.115857092383933,174.83986011365874,,,-9223372036854775808,,
1393,cartagena,CO,10.467317166425829,-76.07023280309039,80.6,88.0,1512284400,0.0,6.93
1394,yomitan,JP,26.671590724190565,127.06287122234079,,,-9223372036854775808,,
1395,hithadhoo,MV,-6.258264238134245,70.93153158854585,,,-9223372036854775808,,
1396,saldanha,ZA,-35.502999084687005,7.489947558635407,,,-9223372036854775808,,
1397,stropkov,SK,49.067915930949084,21.762750526520364,35.6,74.0,1512284400,90.0,18.34
1398,bredasdorp,ZA,-89.70396307234344,21.94683220297975,,,-9223372036854775808,,
1399,taltal,CL,-24.371651178100635,-81.1529440483213,,,-9223372036854775808,,
1400,thaba-tseka,LS,-29.632082914175868,28.601624480183176,59.09,69.0,1512286177,0.0,2.39
1401,nantes,FR,47.23215744301069,-1.5615308223831619,41.0,100.0,1512284400,90.0,3.36
1402,kavaratti,IN,10.33303714871839,69.03533635059651,,,-9223372036854775808,,
1403,albany,AU,-64.85334610679843,121.44775373402047,,,-9223372036854775808,,
1404,rikitea,PF,-59.82971349970629,-122.31012621552907,,,-9223372036854775808,,
1405,mount gambier,AU,-45.71006874768432,136.1923651689808,59.04,62.0,1512286177,88.0,9.33
1406,sebastian,US,27.998193958074367,-80.03485768266259,68.0,100.0,1512284280,1.0,4.74
1407,rikitea,PF,-74.18041034328347,-139.37180732207977,,,-9223372036854775808,,
1408,ushuaia,AR,-74.71048894832605,-38.58946078327699,,,-9223372036854775808,,
1409,busselton,AU,-58.6596818967985,95.44261998618185,,,-9223372036854775808,,
1410,butaritari,KI,11.118443763982512,172.61383183291525,,,-9223372036854775808,,
1411,tuktoyaktuk,CA,76.30951544694577,-130.02867173756513,,,-9223372036854775808,,
1412,sur,OM,22.361285884117308,61.672652584512264,76.01,97.0,1512286178,0.0,14.7
1413,yumen,CN,37.083571795723444,95.35203509422712,,,-9223372036854775808,,
1414,vaini,TO,-89.79243993747349,-175.77147184140506,,,-9223372036854775808,,
1415,umm kaddadah,SD,15.729830640916731,27.7918355079064,60.12,32.0,1512286179,0.0,12.68
1416,atuona,PF,-0.5107929472930692,-139.22261238615147,,,-9223372036854775808,,
1417,chanika,TZ,-5.18916683369622,37.750812891730305,76.46,78.0,1512286179,12.0,3.74
1418,grao mogol,BR,-16.260789261013073,-43.11905072829359,,,-9223372036854775808,,
1419,cape town,ZA,-56.15471261709524,-16.68270518374308,,,-9223372036854775808,,
1420,rikitea,PF,-49.811433187773936,-137.37205047282222,,,-9223372036854775808,,
1421,kawalu,ID,-15.70839647567432,106.02179956979268,79.43,74.0,1512286180,44.0,1.72
1422,hay river,CA,59.743364689236245,-116.0085711286113,-0.41,84.0,1512284400,90.0,2.24
1423,lagoa,PT,49.44337731510552,-30.133467088535326,,,-9223372036854775808,,
1424,belushya guba,RU,73.2829698714917,54.822521779285296,,,-9223372036854775808,,
1425,tevriz,RU,58.64067833268007,72.36715386552572,18.63,85.0,1512286181,68.0,7.99
1426,saskylakh,RU,80.15348259517603,108.33647956785603,,,-9223372036854775808,,
1427,dikson,RU,86.66151903590506,73.86960036286393,,,-9223372036854775808,,
1428,ixtapa,MX,6.792428161662301,-107.0164046190995,,,-9223372036854775808,,
1429,bredasdorp,ZA,-70.82876047416053,17.074208639688266,,,-9223372036854775808,,
1430,rikitea,PF,-58.42912232412853,-123.94967262476084,,,-9223372036854775808,,
1431,coquimbo,CL,-26.718388613590662,-79.74744996072705,,,-9223372036854775808,,
1432,olginskaya,RU,47.133316198932704,39.97252800696043,39.2,93.0,1512284400,40.0,13.42
1433,grand river south east,MU,-20.885396195299506,70.51315691801616,,,-9223372036854775808,,
1434,hermanus,ZA,-58.39877550395252,6.2836512641910645,,,-9223372036854775808,,
1435,punta arenas,CL,-69.82991335946708,-90.38306054384313,,,-9223372036854775808,,
1436,punta arenas,CL,-52.29610691031763,-82.56861482875215,,,-9223372036854775808,,
1437,uyemskiy,RU,65.12216218463985,41.04633229581145,32.0,78.0,1512284400,90.0,11.18
1438,hobart,AU,-67.28983531786156,144.8415692501602,,,-9223372036854775808,,
1439,lebu,CL,-37.63627825693391,-85.27609700714959,,,-9223372036854775808,,
1440,yulara,AU,-25.217696475109875,131.36121909881757,,,-9223372036854775808,,
1441,hermanus,ZA,-88.17312290523373,-3.5881640551776,,,-9223372036854775808,,
1442,rungata,KI,2.082287745107436,177.303991636629,,,-9223372036854775808,,
1443,osakarovka,KZ,51.11384056930714,72.13439194055604,13.5,85.0,1512286183,88.0,8.66
1444,ushuaia,AR,-53.791814057514955,-56.93719551576308,,,-9223372036854775808,,
1445,anito,PH,17.26450737132319,131.29517925912944,82.44,99.0,1512286184,88.0,9.66
1446,busselton,AU,-50.120264996818534,106.72872229426827,,,-9223372036854775808,,
1447,taolanaro,MG,-78.22890106924653,61.49139357824444,,,-9223372036854775808,,
1448,punta arenas,CL,-57.77190040018572,-97.5276257256154,,,-9223372036854775808,,
1449,bredasdorp,ZA,-73.38383878772329,18.11380617677085,,,-9223372036854775808,,
1450,ribeira grande,PT,30.14143209504884,-41.89940518691489,,,-9223372036854775808,,
1451,rikitea,PF,-46.392049587746776,-120.45447875978284,,,-9223372036854775808,,
1452,punta arenas,CL,-82.3338765771845,-89.00848647651632,,,-9223372036854775808,,
1453,santa isabel,MX,28.75621368468201,-112.95192645923169,66.2,88.0,1512284400,75.0,5.82
1454,albany,AU,-82.09137741639226,110.93727297818515,,,-9223372036854775808,,
1455,vaini,TO,-79.29741081911926,-171.41656343214945,,,-9223372036854775808,,
1456,albany,AU,-66.33008830918968,106.1130824314368,,,-9223372036854775808,,
1457,kodiak,US,47.43780569823008,-146.26909401969047,,,-9223372036854775808,,
1458,punta arenas,CL,-87.35458318037742,-99.97981691501813,,,-9223372036854775808,,
1459,pedernales,DO,15.54131929600058,-70.93333824655191,75.24,100.0,1512286185,36.0,1.95
1460,punta arenas,CL,-68.54019918660137,-90.36432495958918,,,-9223372036854775808,,
1461,alekseyevskoye,RU,55.41399738867079,49.86617637831648,26.6,100.0,1512282600,90.0,15.66
1462,punta arenas,CL,-58.841500763614064,-107.9695625249697,,,-9223372036854775808,,
1463,rikitea,PF,-24.52811658951198,-119.53432837568728,,,-9223372036854775808,,
1464,abu samrah,QA,22.566197947484397,50.87430108372163,,,-9223372036854775808,,
1465,faya,TD,21.79980302915949,19.408061688092488,,,-9223372036854775808,,
1466,avarua,CK,-32.62206191747869,-158.11219914787173,,,-9223372036854775808,,
1467,barrow,US,74.8002280269643,-162.56018027228026,,,-9223372036854775808,,
1468,alice springs,AU,-19.50884213921644,131.97093494120224,,,-9223372036854775808,,
1469,butaritari,KI,5.49003924271581,176.63883360351366,,,-9223372036854775808,,
1470,jishou,CN,29.284168189669714,109.48504247737162,54.99,92.0,1512286186,36.0,1.61
1471,faanui,PF,-7.906929188841431,-154.63278277775504,,,-9223372036854775808,,
1472,bluff,NZ,-62.568797022165654,168.32200308168308,,,-9223372036854775808,,
1473,puerto ayora,EC,-15.451942447495355,-95.74251257723702,,,-9223372036854775808,,
1474,sibolga,ID,0.01709794269712006,95.34551162759595,71.64,100.0,1512286186,92.0,0.6
1475,punta arenas,CL,-64.39875588565475,-94.0127644835379,,,-9223372036854775808,,
1476,yellowknife,CA,70.33652101541014,-107.74428491780688,,,-9223372036854775808,,
1477,puerto ayora,EC,-9.821525349364265,-109.29679372415643,,,-9223372036854775808,,
1478,vryburg,ZA,-26.152634744672405,24.296629196023787,70.11,73.0,1512286187,0.0,2.84
1479,geraldton,AU,-35.10014338527505,84.90334155400092,73.4,78.0,1512284400,90.0,11.41
1480,gushi,CN,32.282407857318134,115.98679450138087,52.65,71.0,1512286188,0.0,5.41
1481,slavutych,UA,51.412290944537375,30.567771709841168,,,-9223372036854775808,,
1482,puerto ayora,EC,-16.225688224338313,-100.61666178185024,,,-9223372036854775808,,
1483,beba,EG,28.801699089600362,31.02998850934415,,,-9223372036854775808,,
1484,sao joao da barra,BR,-33.61597975098082,-22.910825207692795,,,-9223372036854775808,,
1485,geraldton,AU,-26.285195724654557,116.8721209942683,,,-9223372036854775808,,
1486,busselton,AU,-47.95821816163397,98.69648346952818,,,-9223372036854775808,,
1487,kuldur,RU,49.742424272393976,131.40993522276,-7.11,58.0,1512286189,0.0,5.64
1488,aranos,NA,-24.743199855962104,18.756646946716245,68.09,16.0,1512286189,44.0,6.64
1489,flinders,AU,-31.483364802815792,131.0612091231946,75.2,38.0,1512282600,40.0,17.22
1490,kruisfontein,ZA,-56.780001293098586,26.5633223047968,,,-9223372036854775808,,
1491,shenjiamen,CN,29.297900609685357,124.24063186096703,61.38,89.0,1512286190,92.0,6.98
1492,chokurdakh,RU,69.66167321998526,147.26868214982773,,,-9223372036854775808,,
1493,bethel,US,56.16802230571136,-162.83643637879874,,,-9223372036854775808,,
1494,nagod,IN,24.468887628821932,80.60384491080231,75.38,40.0,1512286191,32.0,3.74
1495,makakilo city,US,6.7592319591484795,-165.1819573415169,,,-9223372036854775808,,
1496,severo-kurilsk,RU,28.786518623570558,168.0152886571475,,,-9223372036854775808,,
1497,tuktoyaktuk,CA,77.89204000486384,-123.4534415521652,,,-9223372036854775808,,
1498,rikitea,PF,-42.1016952663556,-134.72634020128726,,,-9223372036854775808,,
1499,ko samui,TH,10.223610165879023,100.32098569423891,80.6,88.0,1512284400,20.0,6.93
